title,author,date,comments,rating,link,image,description
War on the Sea: Обзор,Степан Песков,7 февраля 2021,1,,https://stopgame.ru/show/117040/war_on_the_sea_review,https://images.stopgame.ru/articles/2021/02/07/c452x252/luftE_vnk1rxUH1wMBDv2A/VnZurSad8.jpg,
Immortals: Fenyx Rising - A New God: Обзор,Алексей Лихачев,6 февраля 2021,7,,https://stopgame.ru/show/116990/immortals_fenyx_rising_a_new_god_review,https://images.stopgame.ru/articles/2021/02/06/c452x252/CNSm4-Y15iySRkJHm6xX1g/L4qyuet5d.jpg,
Skul: The Hero Slayer: Обзор,Кирилл Волошин,3 февраля 2021,26,,https://stopgame.ru/show/116836/skul_the_hero_slayer_review,https://images.stopgame.ru/articles/2021/02/03/c452x252/GKj8rCpTeCTbVLApKFXzQg/iz3vHMO.jpg,
The Shadow You: Обзор,Кирилл Волошин,1 февраля 2021,1,,https://stopgame.ru/show/116814/the_shadow_you_review,https://images.stopgame.ru/articles/2021/02/01/c452x252/DmBVccYPAoG_cxI3ZZsJBg/yub8C7RI.jpg,
Ocean's Heart: Обзор,Кирилл Волошин,31 января 2021,3,,https://stopgame.ru/show/116810/oceans_heart_review,https://images.stopgame.ru/articles/2021/01/31/c452x252/68f0m89QrmjVgZBVHcvThg/_iokMvidw.jpg,
Encodya: Обзор,Кирилл Волошин,30 января 2021,4,,https://stopgame.ru/show/116668/encodya_review,https://images.stopgame.ru/articles/2021/01/30/c452x252/sUiz-zcQA0kglwua6gYqzA/6QkAO7wY4.jpg,
Olija: Обзор,Алексей Лихачев,28 января 2021,5,,https://stopgame.ru/show/116654/olija_review,https://images.stopgame.ru/articles/2021/01/28/c452x252/yqcnmTRoTGAyUvNtp39zdw/enJTLto8.jpg,
King Arthur: Knight's Tale: Превью по ранней версии,Степан Песков,28 января 2021,4,,https://stopgame.ru/show/116652/king_arthur_knights_tale_preview_po_ranney_versii,https://images.stopgame.ru/articles/2021/01/28/c452x252/mUmxys3W_eKjTQxVXSC1Dg/OheEsFz.jpg,
Disjunction: Обзор,Алексей Лихачев,28 января 2021,2,,https://stopgame.ru/show/116651/disjunction_review,https://images.stopgame.ru/articles/2021/01/28/c452x252/cnUs0R2VFzFW2NeVA2Ez9g/cCizSeoj2.jpg,
Cyber Shadow: Обзор,Алексей Лихачев,25 января 2021,34,,https://stopgame.ru/show/116473/cyber_shadow_review,https://images.stopgame.ru/articles/2021/01/25/c452x252/yDrwmzVF4_D3e3ewQXmUEA/Z3cs5bxU.jpg,
Persona 5 Strikers: Превью по пресс-версии,Алексей Лихачев,24 января 2021,25,,https://stopgame.ru/show/116470/persona_5_strikers_preview_po_press_versii,https://images.stopgame.ru/articles/2021/01/24/c452x252/Xq9-sC865CRxEDheV4bMmg/3gMzoBV.jpg,
Hitman III: Обзор,Игорь Ерышев,22 января 2021,21,,https://stopgame.ru/show/116468/hitman_iii_review,https://images.stopgame.ru/articles/2021/01/22/c452x252/SYUZnKmoZwQhgj5e1rmMSQ/x6tVS4WY.jpg,
Dom Rusalok: Обзор,Кирилл Волошин,19 января 2021,6,,https://stopgame.ru/show/116418/dom_rusalok_review,https://images.stopgame.ru/articles/2021/01/19/c452x252/q1IqtNolTOEA6PC0msIkSA/AB5b1d7.jpg,
She Will Punish Them: Превью по ранней версии,Кирилл Волошин,16 января 2021,24,,https://stopgame.ru/show/116291/she_will_punish_them_preview_po_ranney_versii,https://images.stopgame.ru/articles/2021/01/16/c452x252/fvT2eJxsM8PWlGVV_RUvdw/Xn7kc3t2p.jpg,
Solasta: Crown of the Magister: Превью по ранней версии,Кирилл Волошин,14 января 2021,13,,https://stopgame.ru/show/116282/solasta_crown_of_the_magister_preview_po_ranney_versii,https://images.stopgame.ru/articles/2021/01/14/c452x252/Pqrc7eMuPXOWRDahU_1T1Q/I68mZWm86.jpg,
Monster Hunter: Rise: Превью по демоверсии,Алексей Лихачев,11 января 2021,5,,https://stopgame.ru/show/116255/monster_hunter_rise_preview_po_demoversii,https://images.stopgame.ru/articles/2021/01/11/c452x252/17AE7V2zvSInnhYF8cCaeQ/LnwvapCp.jpg,
OMORI: Обзор,Кирилл Волошин,7 января 2021,21,,https://stopgame.ru/show/116190/omori_review,https://images.stopgame.ru/articles/2021/01/07/c452x252/Hc7-L346gKwk4de7VRHu8g/mvnzNHq75.jpg,
Abyss of the Sacrifice: Обзор,Кирилл Волошин,31 декабря 2020,19,,https://stopgame.ru/show/116031/abyss_of_the_sacrifice_review,https://images.stopgame.ru/articles/2020/12/31/c452x252/jsw94agxRJsYpN1K_yChPw/cLZWyVqFj.jpg,
Sink Again: Обзор,Кирилл Волошин,27 декабря 2020,0,,https://stopgame.ru/show/115965/sink_again_review,https://images.stopgame.ru/articles/2020/12/27/c452x252/m_u7NGHEDLyBQOWPEd8FRA/72iJneT.jpg,
Eternal Radiance: Обзор,Кирилл Волошин,27 декабря 2020,4,,https://stopgame.ru/show/115957/eternal_radiance_review,https://images.stopgame.ru/articles/2020/12/27/c452x252/kBpR6NDKOZFsJy2GilIN8w/XTKXWp-Ku.jpg,
Morbid: The Seven Acolytes: Обзор,Кирилл Волошин,24 декабря 2020,10,,https://stopgame.ru/show/115911/morbid_the_seven_acolytes_review,https://images.stopgame.ru/articles/2020/12/24/c452x252/briIDULFwyhXhl0LoNno6A/PPhDW_qP.jpg,
Monster Sanctuary: Обзор,Алексей Лихачев,23 декабря 2020,16,,https://stopgame.ru/show/115824/monster_sanctuary_review,https://images.stopgame.ru/articles/2020/12/23/c452x252/sMyQ6flBE15lFIXyH_AL8Q/RM-78so.jpg,
Unto the End: Обзор,Кирилл Волошин,22 декабря 2020,10,,https://stopgame.ru/show/115818/unto_the_end_review,https://images.stopgame.ru/articles/2020/12/22/c452x252/hlsa3lGn6lj4mPAkjZO8Xg/VTYvmEMS.jpg,
Call of the Sea: Обзор,Алексей Лихачев,19 декабря 2020,9,,https://stopgame.ru/show/115740/call_of_the_sea_review,https://images.stopgame.ru/articles/2020/12/19/c452x252/S-4dBHFeOWp0u4Z97Oluqw/ZbphWroU.jpg,
El Hijo: A Wild West Tale: Обзор,Кирилл Волошин,19 декабря 2020,0,,https://stopgame.ru/show/115738/el_hijo_a_wild_west_tale_review,https://images.stopgame.ru/articles/2020/12/19/c452x252/PbdgOMGOfGmYBymj8gIuAA/UcrfkcwAd.jpg,
Medal of Honor: Above and Beyond: Обзор,Геннадий Воробьев,18 декабря 2020,18,,https://stopgame.ru/show/115733/medal_of_honor_above_and_beyond_review,https://images.stopgame.ru/articles/2020/12/18/c452x252/0arIpGlBwicOB4HlAoYTQg/OwusfcxNo.jpg,
Temtem: Превью по ранней версии,Алексей Лихачев,14 декабря 2020,8,,https://stopgame.ru/show/115617/temtem_preview_po_ranney_versii,https://images.stopgame.ru/articles/2020/12/14/c452x252/3I4OayRkq1TsYZW0nWgyyg/FWdhh3BO.jpg,
Persona 5 Strikers: Превью,Алексей Лихачев,11 декабря 2020,16,,https://stopgame.ru/show/115529/persona_5_strikers_preview,https://images.stopgame.ru/articles/2020/12/11/c452x252/Qr3WV6XvtYFmm4KXE3iErQ/Yu7pjNtLJ.jpg,
Per Aspera: Обзор,Степан Песков,11 декабря 2020,5,,https://stopgame.ru/show/115520/per_aspera_review,https://images.stopgame.ru/articles/2020/12/11/c452x252/nYTgRLA0N2gSSZJxZi4_TA/-eKKQKEaL.jpg,
Twin Mirror: Обзор,Джуби,7 декабря 2020,26,,https://stopgame.ru/show/115404/twin_mirror_review,https://images.stopgame.ru/articles/2020/12/07/c452x252/rQMLXCGG3UNUR_5QVmYE3A/vnml1ZS9u.jpg,
Immortals: Fenyx Rising: Обзор,Кирилл Волошин,7 декабря 2020,12,,https://stopgame.ru/show/115403/immortals_fenyx_rising_review,https://images.stopgame.ru/articles/2020/12/07/c452x252/hO18ehV2vA6v-XOqiIfahw/gRodlYg.jpg,
Worms Rumble: Обзор,Алексей Лихачев,6 декабря 2020,9,,https://stopgame.ru/show/115324/worms_rumble_review,https://images.stopgame.ru/articles/2020/12/06/c452x252/QVQ_ZZcir_uvH9UkqMQqbg/9NCVED-.jpg,
Chronos: Before the Ashes: Обзор,Степан Песков,5 декабря 2020,1,,https://stopgame.ru/show/115315/chronos_before_the_ashes_review,https://images.stopgame.ru/articles/2020/12/05/c452x252/g1dMBglAhma_8ETNuqu6HQ/x1hZZ-w.jpg,
Haven: Обзор,Кирилл Волошин,3 декабря 2020,39,,https://stopgame.ru/show/115222/haven_review,https://images.stopgame.ru/articles/2020/12/03/c452x252/7gtRQmsbNFHhfw8aEzMIKQ/K1F-HSlA.jpg,
Sam & Max: Save the World: Обзор,Алексей Лихачев,2 декабря 2020,12,,https://stopgame.ru/show/115218/sam_and_max_save_the_world_review,https://images.stopgame.ru/articles/2020/12/02/c452x252/_O5CXsv0BiwcvvxsFc-nsg/FODsN3BR7.jpg,
Empire of Sin: Обзор,Степан Песков,1 декабря 2020,9,,https://stopgame.ru/show/115211/empire_of_sin_review,https://images.stopgame.ru/articles/2020/12/01/c452x252/NtDaui-fCt9GfvT4Pf-omQ/H7CZoAXN.jpg,
Gamedec: Превью по демоверсии,Кирилл Волошин,29 ноября 2020,13,,https://stopgame.ru/show/115123/gamedec_preview_po_demoversii,https://images.stopgame.ru/articles/2020/11/29/c452x252/qR8a2VHopsaUNMit3qHp2g/h9_7O5Nv.jpg,
Tesla Force: Обзор,Кирилл Волошин,27 ноября 2020,4,,https://stopgame.ru/show/115110/tesla_force_review,https://images.stopgame.ru/articles/2020/11/27/c452x252/ExiV3bVjFos4XEEDPaDLVg/NZrflpJ.jpg,
Sakuna: Of Rice and Ruin: Обзор,Кирилл Волошин,26 ноября 2020,3,,https://stopgame.ru/show/115087/sakuna_of_rice_and_ruin_review,https://images.stopgame.ru/articles/2020/11/26/c452x252/4Gzs-_zl3RHKOULkdD8xTg/6OZwrPmXV.jpg,
The Falconeer: Обзор,Кирилл Волошин,25 ноября 2020,4,,https://stopgame.ru/show/115025/the_falconeer_review,https://images.stopgame.ru/articles/2020/11/25/c452x252/a-k4X8-jqTYyBUsoMtY68w/xo95g9VAO.jpg,
The Last Show of Mr. Chardish: Обзор,Кирилл Волошин,23 ноября 2020,9,,https://stopgame.ru/show/115013/the_last_show_of_mr_chardish_review,https://images.stopgame.ru/articles/2020/11/23/c452x252/iblH1VlOsspZI5LQ0q_PBQ/6QA0h7Fw-.jpg,
Starpoint Gemini 3: Обзор,Кирилл Волошин,23 ноября 2020,5,,https://stopgame.ru/show/115011/starpoint_gemini_3_review,https://images.stopgame.ru/articles/2020/11/23/c452x252/fONdHqzczKhNkVDHwgA_YA/1iM67Xt.jpg,
SpellForce 3: Fallen God: Обзор,Кирилл Волошин,23 ноября 2020,24,,https://stopgame.ru/show/114916/spellforce_3_fallen_god_review,https://images.stopgame.ru/articles/2020/11/23/c452x252/rnLjejQzY4-d8S9_le7Lyw/Lm41U6D.jpg,
Hyrule Warriors: Age of Calamity: Обзор,Алексей Лихачев,22 ноября 2020,9,,https://stopgame.ru/show/114903/hyrule_warriors_age_of_calamity_review,https://images.stopgame.ru/articles/2020/11/22/c452x252/9_U4lnLzpeu67A5xMf1X1g/0Ul18lKo.jpg,
XIII (2020): Обзор,Игорь Ерышев,19 ноября 2020,15,,https://stopgame.ru/show/114875/xiii_2020_review,https://images.stopgame.ru/articles/2020/11/19/c452x252/86JCBWipfNo89LabrA1IqA/EKusFH6.jpg,
Tetris Effect: Connected: Обзор,Алексей Лихачев,19 ноября 2020,6,,https://stopgame.ru/show/114867/tetris_effect_connected_review,https://images.stopgame.ru/articles/2020/11/19/c452x252/dzxOJPeWnXRpSlcgzDT6aw/l56RCAZeU.jpg,
The Pathless: Обзор,Алексей Лихачев,16 ноября 2020,9,,https://stopgame.ru/show/114823/the_pathless_review,https://images.stopgame.ru/articles/2020/11/16/c452x252/yHTK3onAJDJSOMbecVR-LA/Qj_D86z.jpg,
Prodeus: Превью по ранней версии,Степан Песков,15 ноября 2020,18,,https://stopgame.ru/show/114780/prodeus_preview_po_ranney_versii,https://images.stopgame.ru/articles/2020/11/15/c452x252/AcA0HtcnvOj8NGmvCmhVNw/T3eS4elsN.jpg,
Fuser: Обзор,Алексей Лихачев,14 ноября 2020,2,,https://stopgame.ru/show/114776/fuser_review,https://images.stopgame.ru/articles/2020/11/14/c452x252/qYZaqRLCERJMR-nVPCuTgQ/J-DUdq5cM.jpg,
My Time at Portia: Обзор,Джуби,13 ноября 2020,10,,https://stopgame.ru/show/114771/my_time_at_portia_review,https://images.stopgame.ru/articles/2020/11/13/c452x252/QyZu07xhoNXI__MK-hxQfA/gi6e73q.jpg,
Stirring Abyss: Обзор,Кирилл Волошин,11 ноября 2020,8,,https://stopgame.ru/show/114716/stirring_abyss_review,https://images.stopgame.ru/articles/2020/11/11/c452x252/KVbQ5VRELN4U8evHIjkB0A/Ir9wplk.jpg,
Yakuza: Like a Dragon: Обзор,Игорь Ерышев,10 ноября 2020,34,,https://stopgame.ru/show/114703/yakuza_like_a_dragon_review,https://images.stopgame.ru/articles/2020/11/10/c452x252/tpZuEpUb1bUQ33dmKX4lTQ/6ROviMemF.jpg,
Bugsnax: Обзор,Алексей Лихачев,9 ноября 2020,10,,https://stopgame.ru/show/114699/bugsnax_review,https://images.stopgame.ru/articles/2020/11/09/c452x252/VBXq_BfeINpas3POxtuPmg/E8dr20De.jpg,
Xuan-Yuan Sword VII: Обзор,Кирилл Волошин,9 ноября 2020,7,,https://stopgame.ru/show/114698/xuan_yuan_sword_vii_review,https://images.stopgame.ru/articles/2020/11/09/c452x252/daLzmQS5lAxcAg7xxHK-4w/AmA_u6XUF.jpg,
Tenderfoot Tactics: Обзор,Кирилл Волошин,8 ноября 2020,0,,https://stopgame.ru/show/114657/tenderfoot_tactics_review,https://images.stopgame.ru/articles/2020/11/08/c452x252/WlKKDZIfu-q83dUGT3ssKQ/OKu8NBh.jpg,
Teardown: Превью по ранней версии,Владимир Сечкарев,8 ноября 2020,4,,https://stopgame.ru/show/114655/teardown_preview_po_ranney_versii,https://images.stopgame.ru/articles/2020/11/08/c452x252/fkDGskrcuSnJZHbOPVmHjA/HwvLdmR.jpg,
Crown Trick: Обзор,Кирилл Волошин,5 ноября 2020,12,,https://stopgame.ru/show/114649/crown_trick_review,https://images.stopgame.ru/articles/2020/11/05/c452x252/YJAUxlozyXCif7fh9g_I-A/x1IkkoUx.jpg,
Twin Mirror: Превью по пресс-версии,Джуби,4 ноября 2020,16,,https://stopgame.ru/show/114602/twin_mirror_preview_po_press_versii,https://images.stopgame.ru/articles/2020/11/04/c452x252/9bDsTbp4rbYaH2wyLqay9A/QENEJH8Q.jpg,
Carto: Обзор,Алексей Лихачев,4 ноября 2020,3,,https://stopgame.ru/show/114595/carto_review,https://images.stopgame.ru/articles/2020/11/04/c452x252/nCGemB_X3flPiBMGhrDp_Q/b5uhqubxL.jpg,
Ghostrunner: Обзор,Степан Песков,4 ноября 2020,43,,https://stopgame.ru/show/114593/ghostrunner_review,https://images.stopgame.ru/articles/2020/11/04/c452x252/nzcHkrJMOSiQucN5v7TrCQ/PU2UliZd0.jpg,
Leisure Suit Larry: Wet Dreams Dry Twice: Обзор,Алексей Лихачев,2 ноября 2020,8,,https://stopgame.ru/show/114574/leisure_suit_larry_wet_dreams_dry_twice_review,https://images.stopgame.ru/articles/2020/11/02/c452x252/nBhv6XP04E74aA9Qp36Vqg/JoGcPGb.jpg,
9 Monkeys of Shaolin: Обзор,Кирилл Волошин,2 ноября 2020,3,,https://stopgame.ru/show/114515/9_monkeys_of_shaolin_review,https://images.stopgame.ru/articles/2020/11/02/c452x252/PNlJGJ73U7mLuWLpVNLS9g/yeo6GbMj.jpg,
Remothered: Broken Porcelain: Обзор,Кирилл Волошин,1 ноября 2020,9,,https://stopgame.ru/show/114508/remothered_broken_porcelain_review,https://images.stopgame.ru/articles/2020/11/01/c452x252/Z6S1vXnovsl1h5UICyh5Pw/fZ9Q6xl.jpg,
Pikmin 3: Обзор,Ярослав Гафнер,1 ноября 2020,1,,https://stopgame.ru/show/114504/pikmin_3_review,https://images.stopgame.ru/articles/2020/11/01/c452x252/CeV_QsIXSbbrxC98PVkMNw/bO8q6JFI.jpg,
The Red Lantern: Обзор,Алексей Лихачев,1 ноября 2020,0,,https://stopgame.ru/show/114503/the_red_lantern_review,https://images.stopgame.ru/articles/2020/11/01/c452x252/IY-hnA0iJLiQA007uQlduA/RGiqcJ8ck.jpg,
ScourgeBringer: Обзор,Алексей Лихачев,1 ноября 2020,0,,https://stopgame.ru/show/114499/scourgebringer_review,https://images.stopgame.ru/articles/2020/11/01/c452x252/M50OHN7MdMctVNs1ZedEDg/LjxUO0j9.jpg,
Foregone: Обзор,Кирилл Волошин,29 октября 2020,17,,https://stopgame.ru/show/114481/foregone_review,https://images.stopgame.ru/articles/2020/10/29/c452x252/9gMQe3OOw38_qh5bCK8pfg/ZVlmcZn1.jpg,
Werewolf: The Apocalypse - Heart of the Forest: Обзор,Кирилл Волошин,27 октября 2020,9,,https://stopgame.ru/show/114426/werewolf_the_apocalypse_heart_of_the_forest_review,https://images.stopgame.ru/articles/2020/10/27/c452x252/Wlu0nhu3Zy_IsVZtG00s8w/qYCMf7A3.jpg,
Torchlight III: Обзор,Кирилл Волошин,27 октября 2020,15,,https://stopgame.ru/show/114423/torchlight_iii_review,https://images.stopgame.ru/articles/2020/10/27/c452x252/sXZvHDdC4gKWkNX6q1Jx4A/6XVHE3C.jpg,
Action Taimanin: Обзор,Кирилл Волошин,27 октября 2020,20,,https://stopgame.ru/show/114420/action_taimanin_review,https://images.stopgame.ru/articles/2020/10/27/c452x252/L7QbQhRui6yIPGPz47873w/psdZjWHHX.jpg,
Baldur’s Gate III: Превью по ранней версии,Джуби,26 октября 2020,27,,https://stopgame.ru/show/114375/baldur_s_gate_iii_preview_po_ranney_versii,https://images.stopgame.ru/articles/2020/10/26/c452x252/-3c4a8m3ScqJuKu635g6uw/Wrz1vee.jpg,
Phasmophobia: Превью по ранней версии,Степан Песков,26 октября 2020,2,,https://stopgame.ru/show/114374/phasmophobia_preview_po_ranney_versii,https://images.stopgame.ru/articles/2020/10/26/c452x252/KQMltYr0QbSKO_Cp_-o1HQ/McogXU78m.jpg,
Partisans 1941: Обзор,Кирилл Волошин,25 октября 2020,6,,https://stopgame.ru/show/114354/partisans_1941_review,https://images.stopgame.ru/articles/2020/10/25/c452x252/1kq-vkv1xW-ZLwKW5mXJkw/gQR7hBK.jpg,
Amnesia: Rebirth: Обзор,Кирилл Волошин,25 октября 2020,32,,https://stopgame.ru/show/114350/amnesia_rebirth_review,https://images.stopgame.ru/articles/2020/10/25/c452x252/gzyvvW4gIavODTRGcErFLw/6LqrGJSK7.jpg,
Pumpkin Jack: Обзор,Алексей Лихачев,25 октября 2020,13,,https://stopgame.ru/show/114349/pumpkin_jack_review,https://images.stopgame.ru/articles/2020/10/25/c452x252/Eigw-zQrgqbIY8t5MXI5AA/MZNjE7Q.jpg,
Immortals: Fenyx Rising: Превью по пресс-версии,Ярослав Гафнер,22 октября 2020,19,,https://stopgame.ru/show/114293/immortals_fenyx_rising_preview_po_press_versii,https://images.stopgame.ru/articles/2020/10/22/c452x252/qPkm4vkcjuZlNdD8qC7K8g/UVCFFb874.jpg,
Disc Room: Обзор,Алексей Лихачев,22 октября 2020,6,,https://stopgame.ru/show/114292/disc_room_review,https://images.stopgame.ru/articles/2020/10/22/c452x252/KZiqMu5UeJcyOchDLwKPPw/F2XvplOXH.jpg,
When the Past Was Around: Обзор,Катерина Краснопольская,21 октября 2020,7,,https://stopgame.ru/show/114249/when_the_past_was_around_review,https://images.stopgame.ru/articles/2020/10/21/c452x252/Km0u71B9RwGDLJNNgiB6iQ/YE9L9L9.jpg,
King Arthur: Knight's Tale: Превью,Кирилл Волошин,19 октября 2020,2,,https://stopgame.ru/show/114235/king_arthur_knights_tale_preview,https://images.stopgame.ru/articles/2020/10/19/c452x252/iasB0RwUL4F0z7Ozhl-_9A/__IcAphly.jpg,
